2991, 78503
3061, 79592
3061, 79190
3055, 78885
3055, 78603
3011, 77208
2943, 75580
2922, 74891
2909, 74889
2995, 77979
2867, 75491
2842, 75675
2941, 76840
2898, 76722
2898, 79066
2916, 78667
2916, 78928
2844, 80530
2901, 84603
2901, 87423
2823, 84297
2846, 85653
2814, 84459
2854, 82969
2854, 82133
2821, 80360
2821, 79710
2846, 80036
2908, 80996
2979, 80981
2979, 80817
2979, 79937
2962, 80321
2962, 80551
2870, 79530
2825, 79209
2830, 77919
2774, 77032
2774, 76817
2806, 77840
2769, 77297
2801, 77101
2801, 76885
2782, 76690
2782, 75186
2782, 74762
2837, 77717
2798, 76991
2798, 76931
2798, 76790
2806, 77024
2777, 75878
2822, 76931
2822, 76925
2799, 77277
2813, 78265
2802, 78235
2802, 77629
2802, 77566
2802, 77563
2875, 79297
2953, 80843
2877, 80762
2869, 79402
2804, 77649
2834, 78747
2834, 78743
2901, 79428
2927, 78560
2925, 77982
2925, 77878
2992, 79878
3068, 80160
3068, 80205
2960, 78790
2986, 79874
2946, 80758
2975, 81751
2975, 81823
2897, 80257
2906, 79637
2858, 78207
2864, 75987
2864, 76393
2834, 76087
2859, 78735
2859, 78601
2859, 78325
2934, 78433
2934, 78878
2849, 76646
2849, 76641
2824, 75496
2852, 76571
3076, 80124
3076, 80794
2991, 79320
3000, 80113
3001, 80509
2903, 79599
2865, 79287
2999, 82981
2942, 81666
2942, 80826
3056, 85156
2997, 83102
2953, 80676
2925, 79797
2950, 81444
2950, 80910
2901, 80805
2921, 80523
2921, 80163
2921, 79973
3012, 80973
3067, 83220
3067, 82538
3153, 83157
3152, 82991
3107, 81926
3072, 81442
3035, 81396
3048, 81124
3048, 81108
2997, 80239
3034, 79802
3093, 80918
3148, 82599
3175, 83292
3175, 82347
3101, 80196
3037, 79336
3032, 76455
3021, 78105
3021, 77910
3040, 79643
3040, 79641
2984, 76808
2951, 76895
2951, 76742
2941, 76305
2941, 76025
2969, 73071
2969, 73730
2969, 73511
2990, 73510
2866, 73630
2945, 76526
2914, 76364
2951, 75271
2895, 73827
2878, 74082
2944, 74686
2818, 75804
2801, 75837
2948, 74414
2832, 74603
2889, 73910
2889, 73830
2888, 74661
2863, 77425
2869, 76534
2890, 74842
2889, 74712
2889, 74191
2847, 73259
2869, 71975
2869, 71703
2967, 73806
2938, 72789
2878, 72732
2946, 74920
2979, 74624
2979, 75369
3003, 75639
3003, 75669
3003, 75696
3003, 75413
3003, 75231
2915, 76479
2867, 75080
2885, 75889
2981, 77459
2912, 78742
2889, 79980
2889, 80196
3002, 82410
2930, 81117
2949, 81756
2949, 81754
2893, 80186
2935, 81330
2935, 81275
2935, 80767
2935, 80537
2935, 80341
2935, 80221
2970, 80711
2866, 78873
2860, 78845
2837, 79549
2792, 78506
2817, 77849
2853, 77406
2787, 78225
2740, 75010
2793, 77094
2779, 76218
2779, 75881
2764, 77054
2767, 76354
2867, 77527
2869, 78522
2915, 79657
2915, 79639
2830, 77785
3018, 81125
3015, 82472
3108, 83803
3043, 82823
2952, 81285
2838, 79121
2890, 79080
3032, 81872
2982, 80099
2880, 78873
2880, 77293
2939, 76763
2939, 76668
2905, 78483
2779, 80161
2779, 80137
2779, 79832
2779, 80584
2779, 80488
2779, 78408
2893, 78306
2893, 78076
2909, 77938
2902, 77910
2902, 78036
2855, 76727
2855, 76718
2803, 75997
2803, 75993
2764, 76209
2764, 76929
2768, 75680
2869, 76380
2937, 77883
2959, 79355
2836, 76510
2826, 76952
2828, 76036
2828, 74908
2751, 75641
2725, 77048
2725, 76868
2725, 77075
2731, 79906
2731, 79735
2781, 81159
2731, 78569
2846, 81296
2889, 81435
2889, 81129
2855, 82097
2833, 81754
2833, 81465
2833, 80684
2833, 81191
2819, 80347
2831, 79683
2831, 78819
2831, 78306
2883, 77254
2863, 76777
2903, 76139
2987, 80433
2931, 79974
2931, 80971
2953, 81768
2953, 81703
2953, 81595
2924, 80204
2846, 80808
2800, 78892
2766, 78709
2835, 80442
2843, 80858
2835, 80582
2793, 78578
2790, 78667
2801, 77997
2916, 81524
2975, 81098
3059, 84873
3039, 84595
2907, 82067
2943, 81117
2943, 79645
3015, 83026
2963, 81222
2963, 80741
2956, 81793
2956, 81453
2911, 79773
2911, 78885
2884, 80133
2884, 80314
2913, 81928
2913, 81604
2938, 83581
2938, 83173
2923, 82024
2923, 81616
3004, 86533
2984, 85460
2984, 85193
2984, 84689
2965, 83336
3005, 85990
2975, 87198
2975, 86802
2999, 85553
3010, 85785
3025, 85221
2907, 83500
2866, 82652
2858, 82320
2858, 82068
2917, 79974
2917, 79924
2848, 79440
2926, 81138
2897, 78965
2901, 78719
2901, 79431
2901, 79619
2894, 78745
2915, 82068
2928, 83301
2940, 83813
2895, 82481
2895, 81428
2915, 81248
2907, 81528
2910, 80929
2868, 80167
2940, 82202
3037, 83994
3037, 83658
3028, 82688
3028, 83162
3138, 86191
3024, 83511
2937, 81827
2902, 81721
2887, 81603
2828, 80066
2879, 80594
2804, 79493
2823, 80534
2823, 80433
2823, 79215
2993, 82355
2993, 82032
2996, 79073
2980, 77938
2980, 77959
2938, 77091
2997, 76533
3036, 78360
2997, 77809
2997, 77771
2942, 78274
2942, 78004
2930, 76505
2930, 76477
3031, 76575
3005, 75465
2982, 77164
2993, 76040
3041, 79256
3079, 79583
3070, 79541
2968, 77573
2966, 77352
2910, 77779
2907, 77723
2873, 77806
2873, 77392
2873, 77384
2927, 77093
2901, 77279
2928, 77918
2928, 77884
2980, 78100
2940, 78370
2940, 77811
2976, 79709
2980, 80063
2978, 79576
2945, 78248
2916, 74520
2837, 78709
2837, 78553
2815, 77918
2927, 80578
3031, 83008
2877, 80430
2887, 80735
2876, 81355
2889, 80861
2889, 81073
2889, 81066
2887, 80434
2904, 79582
2904, 78909
2887, 78622
2834, 75299
2834, 75047
2816, 75901
2824, 76138
2947, 82260
2947, 82197
2956, 80033
2955, 77950
2955, 77745
2951, 77509
2936, 76714
2865, 74734
3036, 85166
3036, 85111
3036, 84377
2967, 82862
2932, 80077
3012, 80928
3009, 80370
3009, 80127
2999, 77034
2999, 76791
2999, 76794
2992, 75874
2946, 75236
2918, 75730
2966, 77756
2991, 78544
2881, 77698
2835, 76435
2767, 76027
2767, 75784
2760, 76577
2767, 77042
2838, 79292
2801, 76748
2912, 77802
2849, 76957
2849, 76862
2781, 77525
2888, 78860
2925, 79101
3046, 82526
3142, 83575
3148, 84300
3148, 84253
3148, 84153
3115, 82242
3058, 80428
3084, 81084
3028, 80152
2935, 78405
2874, 77016
2873, 77887
2852, 78015
2852, 77615
2852, 77263
2938, 78945
2930, 77236
2878, 77553
2829, 74901
2964, 74220
2902, 74014
2902, 74256
2867, 74493
2808, 76590
2808, 74870
2793, 73831
2729, 75491
2786, 76793
2786, 76363
2827, 78633
2750, 78422
2833, 79004
2860, 79102
2815, 78727
2813, 79082
2870, 77996
2799, 76084
2858, 75669
2849, 75401
2836, 75322
2836, 74961
2815, 74719
2788, 73615
2800, 74385
2794, 73522
2776, 72784
2819, 78018
2819, 78006
2846, 79123
2846, 78411
2846, 77955
2846, 78162
2846, 78040
2846, 77820
2936, 78267
2936, 78011
2914, 77150
2898, 76718
2898, 76602
3124, 78710
3044, 77300
3062, 77104
3095, 77049
3003, 75134
3016, 76291
3097, 79083
3030, 77422
3163, 78364
3163, 78355
3161, 79077
3199, 80481
3153, 79874
3153, 79573
3112, 78076
3097, 77896
3174, 79788
3040, 77295
3062, 76465
2983, 75764
2928, 74775
2971, 75082
2955, 75191
3049, 80377
3048, 78829
3020, 79080
3020, 78759
2983, 77759
2941, 76571
2950, 76945
3103, 81002
3094, 83121
3078, 82770
3062, 84009
3037, 82789
3017, 82761
3001, 82181
2964, 81393
2968, 80708
2888, 80854
2888, 80134
2888, 79736
2832, 79182
2757, 78062
2859, 79589
2838, 77233
2858, 79441
2876, 79188
2881, 77564
2868, 77796
2867, 77650
2867, 77630
2859, 77144
2822, 78590
2822, 78525
2846, 80060
2846, 79985
2785, 76139
2716, 73894
2704, 74465
2751, 74904
2713, 74080
2697, 72596
2730, 73012
2819, 75621
2824, 75499
2824, 75345
2758, 75188
2776, 75351
2715, 74558
2919, 78365
2957, 78563
2998, 78973
2998, 78865
3015, 78360
2891, 76185
2989, 77340
2989, 77377
2923, 76803
2925, 76702
2918, 76699
2913, 76647
2971, 79169
3020, 80300
3020, 80076
3065, 80537
3025, 80032
3117, 83954
3096, 83390
3058, 82696
3056, 82605
3056, 82469
3088, 83372
3113, 83663
3013, 80750
3115, 82311
3049, 81245
2961, 79736
2957, 79435
2899, 78399
2932, 78182
2932, 77448
2932, 77392
2869, 77877
2851, 77654
2939, 79551
2918, 78584
3014, 80305
2965, 79188
2956, 78766
2929, 78552
2768, 76788
